index,utterance_id,audio_name,duration,wer,transcript,entity_count,entities
92,utt_id_test_000093,VietMed_028,6.0,0.28,giải vệ dự phòng thuyết áp khối tỉnh mạch là rất cần thiết và quan trọng trong đó người bệnh phẫu thuật khác bệnh lý,6,"[{""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.989343, ""start"": 8, ""end"": 16}, {""text"": ""khối"", ""label"": ""ORGAN"", ""score"": 0.535124, ""start"": 27, ""end"": 31}, {""text"": ""tỉnh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.709816, ""start"": 32, ""end"": 36}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.476926, ""start"": 37, ""end"": 41}, {""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.9964, ""start"": 93, ""end"": 103}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997581, ""start"": 109, ""end"": 116}]"
93,utt_id_test_000094,VietMed_028,7.0,0.115385,tính mạch nhưng không được chẩn đoán và điều trị vì không có triệu chứng làm sàng và dễ nhầm lẫn với các bệnh khác vậy,4,"[{""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.998349, ""start"": 5, ""end"": 9}, {""text"": ""chẩn đoán"", ""label"": ""DIAGNOSTICS"", ""score"": 0.985942, ""start"": 27, ""end"": 36}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.99847, ""start"": 40, ""end"": 48}, {""text"": ""triệu chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998811, ""start"": 61, ""end"": 72}]"
94,utt_id_test_000095,VietMed_028,6.0,0.2,công nghệ tiên tiến cho có trình thực hiện phẫu thuật phẫu thuật làm đẹp và điều trị tối ưu các bệnh lý,6,"[{""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.996201, ""start"": 43, ""end"": 53}, {""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.98677, ""start"": 54, ""end"": 64}, {""text"": ""làm đẹp"", ""label"": ""TREATMENT"", ""score"": 0.804131, ""start"": 65, ""end"": 72}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998364, ""start"": 76, ""end"": 84}, {""text"": ""tối"", ""label"": ""DATETIME"", ""score"": 0.990415, ""start"": 85, ""end"": 88}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997892, ""start"": 96, ""end"": 103}]"
95,utt_id_test_000096,VietMed_028,6.0,0.166667,hóa nghiên từ lúc nhập viện là rất cùng quan trọng trong việc giúp người bệnh được bảo vệ toàn diện chánh các biến chứng,2,"[{""text"": ""bảo vệ"", ""label"": ""PREVENTIVEMED"", ""score"": 0.440277, ""start"": 83, ""end"": 89}, {""text"": ""biến chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998899, ""start"": 110, ""end"": 120}]"
96,utt_id_test_000097,VietMed_028,6.0,0.25,về tim sau đó nó sẽ đưa lên phối để nó được trao đổi oxy là trở thành máu,5,"[{""text"": ""tim"", ""label"": ""ORGAN"", ""score"": 0.997903, ""start"": 3, ""end"": 6}, {""text"": ""trao đổi"", ""label"": ""DIAGNOSTICS"", ""score"": 0.837135, ""start"": 44, ""end"": 52}, {""text"": """", ""label"": ""DRUGCHEMICAL"", ""score"": 0.922932, ""start"": 53, ""end"": 54}, {""text"": ""oxy"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.607651, ""start"": 53, ""end"": 56}, {""text"": ""máu"", ""label"": ""ORGAN"", ""score"": 0.99798, ""start"": 70, ""end"": 73}]"
97,utt_id_test_000098,VietMed_028,7.0,0.307692,y tế nối vật tại bệnh viện nha đầu tiên có thể kể đến là các gói tầm sóc sức khỏe tại khoa khắc sức khỏe theo yêu cầu và,3,"[{""text"": ""bệnh viện nha"", ""label"": ""LOCATION"", ""score"": 0.940838, ""start"": 17, ""end"": 30}, {""text"": ""sóc"", ""label"": ""PERSONALCARE"", ""score"": 0.790382, ""start"": 69, ""end"": 72}, {""text"": ""khoa"", ""label"": ""LOCATION"", ""score"": 0.934151, ""start"": 86, ""end"": 90}]"
98,utt_id_test_000099,VietMed_028,7.0,0.103448,cái cầu nhất tuy nhiên quý vị và các bạn cũng không nên quá lo lắng bởi chúng ta hoàn toàn có thể chủ động dự phòng để bệnh lý những,2,"[{""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.990212, ""start"": 107, ""end"": 115}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998257, ""start"": 119, ""end"": 126}]"
99,utt_id_test_000100,VietMed_028,5.0,0.153846,để đánh giá nguy cơ và xây dựng được chiến lược dự phòng hiệu quả cho người bệnh phẫu thuật tiêu hóa,4,"[{""text"": ""đánh giá nguy cơ"", ""label"": ""DIAGNOSTICS"", ""score"": 0.930218, ""start"": 3, ""end"": 19}, {""text"": ""chiến lược"", ""label"": ""PREVENTIVEMED"", ""score"": 0.782529, ""start"": 37, ""end"": 47}, {""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.961409, ""start"": 48, ""end"": 56}, {""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.995999, ""start"": 81, ""end"": 91}]"
100,utt_id_test_000101,VietMed_028,5.0,0.434783,như đôi ngủ chuyên gia như kinh nghiệm trai thiết bị hiện đại phòng giam riêng biệt đảm bảo an,3,"[{""text"": ""chuyên gia"", ""label"": ""OCCUPATION"", ""score"": 0.994048, ""start"": 12, ""end"": 22}, {""text"": ""bị hiện đại"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.683151, ""start"": 50, ""end"": 61}, {""text"": ""phòng"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.375396, ""start"": 62, ""end"": 67}]"
101,utt_id_test_000102,VietMed_028,6.0,0.285714,y tế trở thành sản phẩm chủ đạo của ngành di lịch thành phố và không là ngoài xơ hướng đó thì tại bệnh viện đại sĩ,4,"[{""text"": ""thành phố"", ""label"": ""LOCATION"", ""score"": 0.921484, ""start"": 50, ""end"": 59}, {""text"": ""xơ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.711099, ""start"": 78, ""end"": 80}, {""text"": ""bệnh viện"", ""label"": ""LOCATION"", ""score"": 0.967853, ""start"": 98, ""end"": 107}, {""text"": ""đại sĩ"", ""label"": ""LOCATION"", ""score"": 0.8044, ""start"": 108, ""end"": 114}]"
102,utt_id_test_000103,VietMed_028,5.0,0.178571,quý vị đang theo dõi chương trình có thể lắng nghe kỹ hơn cũng như là gửi câu trả lời này của bác sĩ nghe sau đây,1,"[{""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997825, ""start"": 94, ""end"": 100}]"
103,utt_id_test_000104,VietMed_028,7.0,0.222222,quan tâm vì sự an toàn và y tính các chuyên gia của khoa tạo hình thẩm mỹ được đào tạo vài bản dâu kinh nghiệm trong,7,"[{""text"": ""chuyên gia"", ""label"": ""OCCUPATION"", ""score"": 0.988813, ""start"": 37, ""end"": 47}, {""text"": ""khoa"", ""label"": ""LOCATION"", ""score"": 0.803351, ""start"": 52, ""end"": 56}, {""text"": ""tạo"", ""label"": ""OCCUPATION"", ""score"": 0.213534, ""start"": 57, ""end"": 60}, {""text"": ""hình"", ""label"": ""TREATMENT"", ""score"": 0.274071, ""start"": 61, ""end"": 65}, {""text"": ""thẩm"", ""label"": ""OCCUPATION"", ""score"": 0.364563, ""start"": 66, ""end"": 70}, {""text"": ""mỹ"", ""label"": ""TREATMENT"", ""score"": 0.329795, ""start"": 71, ""end"": 73}, {""text"": ""đào tạo"", ""label"": ""TREATMENT"", ""score"": 0.822222, ""start"": 79, ""end"": 86}]"
104,utt_id_test_000105,VietMed_028,6.0,0.321429,của bệnh xuất vịn do đó chúng ta cũng cần có những chiến lực dự phòng hợp lý và để hiểu rõ hơn một quý vị sẽ cục,1,"[{""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.987911, ""start"": 61, ""end"": 69}]"
105,utt_id_test_000106,VietMed_028,6.0,0.333333,động mạch khối làm máu không lên phổi được để ta đối xây được không có máu trở về tìm bên trái để,4,"[{""text"": ""động mạch"", ""label"": ""ORGAN"", ""score"": 0.994999, ""start"": 0, ""end"": 9}, {""text"": ""máu"", ""label"": ""ORGAN"", ""score"": 0.996559, ""start"": 19, ""end"": 22}, {""text"": ""phổi"", ""label"": ""ORGAN"", ""score"": 0.99583, ""start"": 33, ""end"": 37}, {""text"": ""không có máu"", ""label"": ""DISEASESYMTOM"", ""score"": 0.949969, ""start"": 62, ""end"": 74}]"
106,utt_id_test_000107,VietMed_028,6.0,0.28125,rằng là có rất nhiều những trường hợp mà người bệnh mắc huyết áp huyết khối tỉnh mạch nhưng mà không được chẩn ván và điều trị các,6,"[{""text"": ""rất nhiều"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.994482, ""start"": 11, ""end"": 20}, {""text"": ""huyết áp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996717, ""start"": 56, ""end"": 64}, {""text"": ""huyết khối"", ""label"": ""DISEASESYMTOM"", ""score"": 0.983426, ""start"": 65, ""end"": 75}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.990284, ""start"": 81, ""end"": 85}, {""text"": ""chẩn ván"", ""label"": ""DIAGNOSTICS"", ""score"": 0.824051, ""start"": 106, ""end"": 114}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.997993, ""start"": 118, ""end"": 126}]"
107,utt_id_test_000108,VietMed_028,7.0,0.266667,chuyển lượng máu đã trao đổi ở mô và tế bào quay trở lại vòng tân hoàng để tiếp tục quay trở về tim viêm xương,6,"[{""text"": ""máu"", ""label"": ""ORGAN"", ""score"": 0.996308, ""start"": 13, ""end"": 16}, {""text"": ""mô"", ""label"": ""ORGAN"", ""score"": 0.997124, ""start"": 31, ""end"": 33}, {""text"": ""tế bào"", ""label"": ""ORGAN"", ""score"": 0.998009, ""start"": 37, ""end"": 43}, {""text"": ""tim"", ""label"": ""ORGAN"", ""score"": 0.99802, ""start"": 96, ""end"": 99}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998007, ""start"": 100, ""end"": 104}, {""text"": ""xương"", ""label"": ""ORGAN"", ""score"": 0.749874, ""start"": 105, ""end"": 110}]"
108,utt_id_test_000109,VietMed_028,8.0,0.157895,liên quan đến tạo hình thẩm mỹ cho khách hàng thưa quý vị với các lợi thế về phát triển,1,"[{""text"": ""tạo hình thẩm mỹ"", ""label"": ""PERSONALCARE"", ""score"": 0.743357, ""start"": 14, ""end"": 30}]"
109,utt_id_test_000110,VietMed_028,5.0,0.076923,ta trải qua gần hết thời gian của chương trình rồi và bây giờ chỉ còn thời lượng đủ để cho một câu hỏi cuối cùng,2,"[{""text"": ""thời gian"", ""label"": ""DATETIME"", ""score"": 0.99628, ""start"": 20, ""end"": 29}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996433, ""start"": 54, ""end"": 61}]"
110,utt_id_test_000111,VietMed_028,6.0,0.32,thuyên tắc vi khối tỉnh mạch tại việt nam bệnh vi khối tỉnh mạch là bệnh mạch máu thường gặp chỉ sau 2 mươi,6,"[{""text"": ""thuyên tắc vi khối tỉnh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.980796, ""start"": 0, ""end"": 23}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.678886, ""start"": 24, ""end"": 28}, {""text"": ""việt nam"", ""label"": ""LOCATION"", ""score"": 0.982441, ""start"": 33, ""end"": 41}, {""text"": ""bệnh vi khối tỉnh mạch"", ""label"": ""DISEASESYMTOM"", ""score"": 0.864689, ""start"": 42, ""end"": 64}, {""text"": ""bệnh mạch máu"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996612, ""start"": 68, ""end"": 81}, {""text"": ""2 mươi"", ""label"": ""DATETIME"", ""score"": 0.657559, ""start"": 101, ""end"": 107}]"
111,utt_id_test_000112,VietMed_028,7.0,0.28,khi phang ạ khi phang có hỏi là bác sĩ cho tôi hỏi người đã từng điều trị khỏi bệnh thuyên tắc huyết khối tỉnh mạch có khả năng để,8,"[{""text"": ""phang"", ""label"": ""DISEASESYMTOM"", ""score"": 0.697946, ""start"": 4, ""end"": 9}, {""text"": ""p"", ""label"": ""DISEASESYMTOM"", ""score"": 0.614863, ""start"": 16, ""end"": 17}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997748, ""start"": 32, ""end"": 38}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998383, ""start"": 65, ""end"": 73}, {""text"": ""thuyên tắc"", ""label"": ""DISEASESYMTOM"", ""score"": 0.938227, ""start"": 84, ""end"": 94}, {""text"": ""huyết"", ""label"": ""ORGAN"", ""score"": 0.886589, ""start"": 95, ""end"": 100}, {""text"": ""khối"", ""label"": ""DISEASESYMTOM"", ""score"": 0.865428, ""start"": 101, ""end"": 105}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.825543, ""start"": 111, ""end"": 115}]"
112,utt_id_test_000113,VietMed_028,6.0,0.26087,phương pháp nào cảm ơn khoảng chia sẻ của bác sĩ vừa rồi và chúng ta vẫn sẽ tiếp tục chương trình ngay,1,"[{""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.99792, ""start"": 42, ""end"": 48}]"
113,utt_id_test_000114,VietMed_028,5.0,0.32,đó thì thuyên tắc khối tỉnh mạch là nguyên nhân ghi tử vong hàng thứ hai ở các bệnh lý,4,"[{""text"": ""yên tắc khối tỉnh mạch"", ""label"": ""DISEASESYMTOM"", ""score"": 0.86805, ""start"": 10, ""end"": 32}, {""text"": ""tử vong"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998491, ""start"": 52, ""end"": 59}, {""text"": ""hàng thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.992149, ""start"": 60, ""end"": 72}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998498, ""start"": 79, ""end"": 86}]"
114,utt_id_test_000115,VietMed_028,6.0,0.263158,khám tầm soát các bệnh lý khám tầm soát các loại ung thư và khám tư vấn di truyền các ưu điểm nổi bổ,9,"[{""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.967691, ""start"": 0, ""end"": 4}, {""text"": ""tầm soát"", ""label"": ""PREVENTIVEMED"", ""score"": 0.846219, ""start"": 5, ""end"": 13}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.988617, ""start"": 18, ""end"": 25}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.980534, ""start"": 26, ""end"": 30}, {""text"": ""tầm soát"", ""label"": ""PREVENTIVEMED"", ""score"": 0.944869, ""start"": 31, ""end"": 39}, {""text"": ""ung thư"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998568, ""start"": 49, ""end"": 56}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.974329, ""start"": 60, ""end"": 64}, {""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.800437, ""start"": 65, ""end"": 71}, {""text"": ""di truyền"", ""label"": ""DISEASESYMTOM"", ""score"": 0.303247, ""start"": 72, ""end"": 81}]"
115,utt_id_test_000116,VietMed_028,7.0,0.266667,mọi thắt mấp của quý khán giả với mục tiêu hàng đầu là trang vị cho mỗi cá nhân những chiến thức để có thể tự bào,3,"[{""text"": ""th"", ""label"": ""ORGAN"", ""score"": 0.980058, ""start"": 4, ""end"": 6}, {""text"": ""ắt mấ"", ""label"": ""ORGAN"", ""score"": 0.795482, ""start"": 6, ""end"": 11}, {""text"": ""khán giả"", ""label"": ""OCCUPATION"", ""score"": 0.989209, ""start"": 21, ""end"": 29}]"
116,utt_id_test_000117,VietMed_028,6.0,0.153846,những nguy hiểm của bệnh lý huyết khối gây ra tuy nhiên nguy cơ thuyên tắc huyết khối tỉnh mạch có thể phẫn còn sấu khi người,4,"[{""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997791, ""start"": 20, ""end"": 27}, {""text"": ""huyết khối"", ""label"": ""ORGAN"", ""score"": 0.948623, ""start"": 28, ""end"": 38}, {""text"": ""huyết khối"", ""label"": ""ORGAN"", ""score"": 0.949059, ""start"": 75, ""end"": 85}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.997313, ""start"": 91, ""end"": 95}]"
117,utt_id_test_000118,VietMed_028,5.0,0.444444,dành cho các yếu cách muốn chảy nghiệm loại hình viên lịch y tế và không chỉ phù hợp là,1,"[{""text"": ""viên lịch y tế"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.967633, ""start"": 49, ""end"": 63}]"
118,utt_id_test_000119,VietMed_028,6.0,0.259259,chứng thích cơ bản về bệnh lý để chăm sóc đúng cách và khoa hồng có phần hỗ trợ nâng cao hiệu quả trong quá trình điều trị,5,"[{""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996867, ""start"": 22, ""end"": 29}, {""text"": ""chăm sóc"", ""label"": ""PERSONALCARE"", ""score"": 0.983182, ""start"": 33, ""end"": 41}, {""text"": ""hỗ trợ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.992593, ""start"": 73, ""end"": 79}, {""text"": ""cao"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996016, ""start"": 85, ""end"": 88}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998347, ""start"": 114, ""end"": 122}]"
119,utt_id_test_000120,VietMed_028,5.0,0.111111,đặc biệt trên nhóm ung thư tiêu hóa cần lưu ý để nhận biết nguy cơ sớm trở nên,1,"[{""text"": ""ung thư tiêu hóa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998085, ""start"": 19, ""end"": 35}]"
120,utt_id_test_000121,VietMed_028,5.0,0.105263,hay đỏ da vân vân thì có thể những trường hợp ví dụ như bệnh nhân đau trang,4,"[{""text"": ""đỏ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.73388, ""start"": 4, ""end"": 6}, {""text"": ""da"", ""label"": ""ORGAN"", ""score"": 0.99367, ""start"": 7, ""end"": 9}, {""text"": ""bệnh nhân"", ""label"": ""OCCUPATION"", ""score"": 0.997584, ""start"": 56, ""end"": 65}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998229, ""start"": 66, ""end"": 69}]"
121,utt_id_test_000122,VietMed_028,6.0,0.26087,có khả năng mắc thuyên tác huyết khối tỉnh mạch hay không và có phải người bệnh chảy khoa phẫu thuật tiêu hóa,4,"[{""text"": ""huyết"", ""label"": ""ORGAN"", ""score"": 0.991383, ""start"": 27, ""end"": 32}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.983214, ""start"": 43, ""end"": 47}, {""text"": ""chảy khoa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.82688, ""start"": 80, ""end"": 89}, {""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.996666, ""start"": 90, ""end"": 100}]"
122,utt_id_test_000123,VietMed_028,7.0,0.259259,dạ về thuyên tắc huyết khối tỉnh mạch cũng như nhận biết được nguy cơ và dự phòng bệnh hiệu quả thưa quý vị trước khi bắt đầu,3,"[{""text"": ""thuyên tắc huyết khối"", ""label"": ""DISEASESYMTOM"", ""score"": 0.831961, ""start"": 6, ""end"": 27}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.997141, ""start"": 33, ""end"": 37}, {""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.98345, ""start"": 73, ""end"": 81}]"
123,utt_id_test_000124,VietMed_028,7.0,0.4,trị kịp thời thuyên tóc với khối tỉnh mạch có thể xảy ra với bất kỳ ai ở bức kỳ đồ tuổi nào trong đó có người bệnh với,3,"[{""text"": ""kịp thời"", ""label"": ""DATETIME"", ""score"": 0.992851, ""start"": 4, ""end"": 12}, {""text"": ""tóc"", ""label"": ""ORGAN"", ""score"": 0.985731, ""start"": 20, ""end"": 23}, {""text"": ""khối tỉnh mạch"", ""label"": ""ORGAN"", ""score"": 0.72935, ""start"": 28, ""end"": 42}]"
124,utt_id_test_000125,VietMed_028,7.0,0.259259,bác sĩ và thưa quý vị chúng ta có thể thấy huyết tắc huyết khối tỉnh mạch là căn bệnh tìm ẩn khá thường gặp và có thể,3,"[{""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997964, ""start"": 0, ""end"": 6}, {""text"": ""huyết tắc huyết khối"", ""label"": ""DISEASESYMTOM"", ""score"": 0.990894, ""start"": 43, ""end"": 63}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.995533, ""start"": 69, ""end"": 73}]"
125,utt_id_test_000126,VietMed_028,7.0,0.24,tiếp theo là các dịch vụ tại khoa phẫu thuật hạ mặt răng hạ mặt khoa đã phát huy thế mạnh phối hợp đa chương khoa trong điều,5,"[{""text"": ""khoa"", ""label"": ""LOCATION"", ""score"": 0.922382, ""start"": 29, ""end"": 33}, {""text"": ""phẫu thuật"", ""label"": ""SURGERY"", ""score"": 0.995802, ""start"": 34, ""end"": 44}, {""text"": ""mặt"", ""label"": ""ORGAN"", ""score"": 0.441333, ""start"": 48, ""end"": 51}, {""text"": ""răng"", ""label"": ""ORGAN"", ""score"": 0.945499, ""start"": 52, ""end"": 56}, {""text"": ""mặt"", ""label"": ""ORGAN"", ""score"": 0.958761, ""start"": 60, ""end"": 63}]"
126,utt_id_test_000127,VietMed_028,7.0,0.178571,cơ cao hay không về thì xin hỏi bác sĩ tôi có thể chủ động đề nghỉ bác sĩ dự phòng thuyên tắc huyết khối tỉnh mạch cho tôi được,8,"[{""text"": ""cơ"", ""label"": ""ORGAN"", ""score"": 0.98566, ""start"": 0, ""end"": 2}, {""text"": ""cao"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.99335, ""start"": 3, ""end"": 6}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997957, ""start"": 32, ""end"": 38}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997903, ""start"": 67, ""end"": 73}, {""text"": ""dự phòng"", ""label"": ""PREVENTIVEMED"", ""score"": 0.988386, ""start"": 74, ""end"": 82}, {""text"": ""yên"", ""label"": ""PREVENTIVEMED"", ""score"": 0.422538, ""start"": 86, ""end"": 89}, {""text"": ""tắc huyết khối"", ""label"": ""DISEASESYMTOM"", ""score"": 0.851239, ""start"": 90, ""end"": 104}, {""text"": ""mạch"", ""label"": ""ORGAN"", ""score"": 0.977061, ""start"": 110, ""end"": 114}]"
127,utt_id_test_000128,VietMed_015,6.0,0.2,như là một cái quen riêng thôi trong người nó cũng rất là là dễ sử dụng một cái,0,[]
128,utt_id_test_000129,VietMed_015,5.0,0.173913,hoạt với hoàn cảnh kinh tế của từng người trong đó thì đặt vòng là một trong những phương pháp tránh khai tạm thời,0,[]
129,utt_id_test_000130,VietMed_015,8.0,0.2,sạc kinh rồi thì mình sẽ đặt vòng sau sạc kinh từ ba đến năm ngày mà chưa quan hệ vâng thế còn,8,"[{""text"": ""s"", ""label"": ""DISEASESYMTOM"", ""score"": 0.323965, ""start"": 0, ""end"": 1}, {""text"": ""ạc"", ""label"": ""DIAGNOSTICS"", ""score"": 0.321345, ""start"": 1, ""end"": 3}, {""text"": ""kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.73653, ""start"": 4, ""end"": 8}, {""text"": ""s"", ""label"": ""DIAGNOSTICS"", ""score"": 0.577139, ""start"": 38, ""end"": 39}, {""text"": ""ạc"", ""label"": ""DIAGNOSTICS"", ""score"": 0.427964, ""start"": 39, ""end"": 41}, {""text"": ""kinh"", ""label"": ""DISEASESYMTOM"", ""score"": 0.429512, ""start"": 42, ""end"": 46}, {""text"": ""ba đến năm ngày"", ""label"": ""DATETIME"", ""score"": 0.980249, ""start"": 50, ""end"": 65}, {""text"": ""quan hệ"", ""label"": ""DISEASESYMTOM"", ""score"": 0.980248, ""start"": 74, ""end"": 81}]"
130,utt_id_test_000131,VietMed_015,7.0,0.35,thế còn yêu điểm tiếp theo của cái quay sánh thai là vị trí cấy thì là khín đáo quay,1,"[{""text"": ""cấy"", ""label"": ""SURGERY"", ""score"": 0.867131, ""start"": 60, ""end"": 63}]"
131,utt_id_test_000132,VietMed_015,7.0,0.263158,tìm nếu đạt vòng mà mình đang ở trong tình trạng viêm bộ phận sinh dục thì sẽ không được điều,1,"[{""text"": ""viêm bộ phận sinh dục"", ""label"": ""DISEASESYMTOM"", ""score"": 0.966232, ""start"": 49, ""end"": 70}]"
132,utt_id_test_000133,VietMed_015,7.0,0.064516,các chị em phụ nữ thì chúng ta hoàn toàn có thể yên tâm nếu khi mà chúng ta biết lựa chọn được một cái cơ sở y tế,5,"[{""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.867711, ""start"": 4, ""end"": 7}, {""text"": ""em"", ""label"": ""GENDER"", ""score"": 0.235919, ""start"": 8, ""end"": 10}, {""text"": ""phụ"", ""label"": ""GENDER"", ""score"": 0.810756, ""start"": 11, ""end"": 14}, {""text"": ""nữ"", ""label"": ""OCCUPATION"", ""score"": 0.244701, ""start"": 15, ""end"": 17}, {""text"": ""cơ sở y tế"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.582403, ""start"": 103, ""end"": 113}]"
133,utt_id_test_000134,VietMed_015,9.0,0.096774,được đảm bảo cũng như là cái trình độ kỹ thuật của các bác sĩ để mình thực hiện bởi vì vòng của chị đặt cũng khá lâu so mới lại,2,"[{""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997825, ""start"": 55, ""end"": 61}, {""text"": ""chị"", ""label"": ""GENDER"", ""score"": 0.95868, ""start"": 96, ""end"": 99}]"
134,utt_id_test_000135,VietMed_015,6.0,0.133333,khuyên bạn đến đến cơ sở y tế để được bác sĩ khám tư vấn và,4,"[{""text"": ""cơ sở y tế"", ""label"": ""LOCATION"", ""score"": 0.568657, ""start"": 19, ""end"": 29}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997863, ""start"": 38, ""end"": 44}, {""text"": ""khám"", ""label"": ""DIAGNOSTICS"", ""score"": 0.805475, ""start"": 45, ""end"": 49}, {""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.981638, ""start"": 50, ""end"": 56}]"
135,utt_id_test_000136,VietMed_015,7.0,0.117647,cho tự hiệu quả và an toàn thì chúng ta phải được bác sĩ chuyên khoa khám tư vấn,2,"[{""text"": ""bác sĩ chuyên khoa khám"", ""label"": ""OCCUPATION"", ""score"": 0.995329, ""start"": 50, ""end"": 73}, {""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.99233, ""start"": 74, ""end"": 80}]"
136,utt_id_test_000137,VietMed_015,7.0,0.333333,chưa sinh con và cũng không áp dụng hiện pháp này vâng đấy là về cái chế độ,1,"[{""text"": ""sinh con"", ""label"": ""DISEASESYMTOM"", ""score"": 0.348668, ""start"": 5, ""end"": 13}]"
