index,utterance_id,audio_name,duration,wer,transcript,entity_count,entities
139,utt_id_train_000140,VietMed_011,6.0,0.0,biến chứng tiếp theo mà chúng tôi cũng muốn cảnh báo với bác là gì ạ sau khi đã bị năm năm bốn năm sáu năm như của bác ấy là ở,7,"[{""text"": ""biến chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998935, ""start"": 0, ""end"": 10}, {""text"": ""cảnh báo"", ""label"": ""PREVENTIVEMED"", ""score"": 0.989818, ""start"": 44, ""end"": 52}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996176, ""start"": 57, ""end"": 60}, {""text"": ""năm năm"", ""label"": ""DATETIME"", ""score"": 0.995215, ""start"": 83, ""end"": 90}, {""text"": ""bốn năm"", ""label"": ""DATETIME"", ""score"": 0.995008, ""start"": 91, ""end"": 98}, {""text"": ""sáu năm"", ""label"": ""DATETIME"", ""score"": 0.995626, ""start"": 99, ""end"": 106}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.99605, ""start"": 115, ""end"": 118}]"
140,utt_id_train_000141,VietMed_011,6.0,0.0,cái trường hợp là năm năm bảy năm đây là những cái nghiên cứu ở nước ngoài là những cái nước phát triển là người ta cũng nhận thấy rằng là phần lớn là mọi người được,4,"[{""text"": ""năm năm"", ""label"": ""DATETIME"", ""score"": 0.993235, ""start"": 18, ""end"": 25}, {""text"": ""nghiên cứu"", ""label"": ""DIAGNOSTICS"", ""score"": 0.990244, ""start"": 51, ""end"": 61}, {""text"": ""nước ngoài"", ""label"": ""LOCATION"", ""score"": 0.977881, ""start"": 64, ""end"": 74}, {""text"": ""phần lớn"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.993771, ""start"": 139, ""end"": 147}]"
141,utt_id_train_000142,VietMed_011,6.0,0.0,là làm việc hàng ngày để phần nào có thể khắc phục được cái tình trạng mà bác phải di chuyển nhiều như vậy mà cái bệnh,2,"[{""text"": ""hàng ngày"", ""label"": ""DATETIME"", ""score"": 0.995678, ""start"": 12, ""end"": 21}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995936, ""start"": 74, ""end"": 77}]"
142,utt_id_train_000143,VietMed_011,7.0,0.0,chải đầu chải tóc tha hồ ngắm nghía bên phải bên trái quay ngược quay xuôi rồi tay mình giơ lên giơ xuống thoải mái,2,"[{""text"": ""tóc"", ""label"": ""ORGAN"", ""score"": 0.992685, ""start"": 14, ""end"": 17}, {""text"": ""tay"", ""label"": ""ORGAN"", ""score"": 0.99355, ""start"": 79, ""end"": 82}]"
143,utt_id_train_000144,VietMed_011,6.0,0.0,nhắc một cái câu chuyện cũng không phải là do số má gì đâu mà đôi khi là do gì ạ các bác sĩ trước người ta đã làm hết,2,"[{""text"": ""má"", ""label"": ""GENDER"", ""score"": 0.795491, ""start"": 49, ""end"": 51}, {""text"": ""bác sĩ"", ""label"": ""OCCUPATION"", ""score"": 0.997929, ""start"": 85, ""end"": 91}]"
144,utt_id_train_000145,VietMed_011,5.0,0.0,thấy rằng là có một cái hoạt chất nó có cái tác dụng mà chống viêm giảm đau chính là để để phát huy cái tác dụng này,3,"[{""text"": ""hoạt chất"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.992267, ""start"": 24, ""end"": 33}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998567, ""start"": 62, ""end"": 66}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998425, ""start"": 72, ""end"": 75}]"
145,utt_id_train_000146,VietMed_011,6.0,0.0,từ oxy này với tất cả các thứ nó sẽ không đến được với xương khớp của chúng ta một cách đầy đủ và chính vì vậy cho,3,"[{""text"": """", ""label"": ""DRUGCHEMICAL"", ""score"": 0.996514, ""start"": 3, ""end"": 4}, {""text"": ""oxy"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.712797, ""start"": 3, ""end"": 6}, {""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.99732, ""start"": 55, ""end"": 65}]"
146,utt_id_train_000147,VietMed_011,5.0,0.0,gần đây bản thân chúng tôi cũng phải đánh giá là như này thực ra là cái công việc văn phòng cũng là một cái công việc,3,"[{""text"": ""gần đây"", ""label"": ""DATETIME"", ""score"": 0.995537, ""start"": 0, ""end"": 7}, {""text"": ""đánh giá"", ""label"": ""TREATMENT"", ""score"": 0.996644, ""start"": 37, ""end"": 45}, {""text"": ""công việc văn phòng"", ""label"": ""OCCUPATION"", ""score"": 0.966357, ""start"": 72, ""end"": 91}]"
147,utt_id_train_000148,VietMed_011,6.0,0.0,với tất cả những cái biểu hiện như vậy thì chúng tôi thấy khá là rõ ràng là nó có khả năng là cái biểu hiện của một cái,0,[]
148,utt_id_train_000149,VietMed_011,6.0,0.0,biểu hiện tê bì dọc theo tay hoặc là cái vùng cổ vai gáy này cái thứ ba nữa là nó lại còn liên quan đến cái câu chuyện là,4,"[{""text"": ""tê bì dọc theo tay"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997397, ""start"": 10, ""end"": 28}, {""text"": ""vùng cổ"", ""label"": ""ORGAN"", ""score"": 0.997205, ""start"": 41, ""end"": 48}, {""text"": ""vai"", ""label"": ""ORGAN"", ""score"": 0.995955, ""start"": 49, ""end"": 52}, {""text"": ""gáy"", ""label"": ""ORGAN"", ""score"": 0.993952, ""start"": 53, ""end"": 56}]"
149,utt_id_train_000150,VietMed_011,6.0,0.0,chương trình là cam kết hoàn lại một trăm phần trăm tiền cho người bệnh nếu như mà sau hai tháng sử dụng mà tình trạng đau nhức,3,"[{""text"": ""một trăm phần trăm"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996044, ""start"": 33, ""end"": 51}, {""text"": ""hai tháng"", ""label"": ""DATETIME"", ""score"": 0.994157, ""start"": 87, ""end"": 96}, {""text"": ""đau nhức"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998806, ""start"": 119, ""end"": 127}]"
150,utt_id_train_000151,VietMed_011,7.0,0.0,người bạn đồng hành đáng tin cậy mà lại rất rẻ tiền rất là hợp lý đúng không ạ cái thứ hai nữa là gì ạ cái thứ hai nữa,2,"[{""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995894, ""start"": 79, ""end"": 90}, {""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995823, ""start"": 103, ""end"": 114}]"
151,utt_id_train_000152,VietMed_011,5.0,0.0,kính chào quý vị và các bạn đang theo dõi chương trình tư vấn sức khỏe trực tiếp sống khỏe mỗi ngày được phát vào,2,"[{""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.992055, ""start"": 55, ""end"": 61}, {""text"": ""mỗi ngày"", ""label"": ""DATETIME"", ""score"": 0.996141, ""start"": 91, ""end"": 99}]"
152,utt_id_train_000153,VietMed_011,6.0,0.0,viện và nhiều lần như thế này cũng là một cái câu chuyện rất là có ý nghĩa có rất nhiều người khi mà đến thăm khám với,2,"[{""text"": ""rất nhiều"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995145, ""start"": 78, ""end"": 87}, {""text"": ""thăm khám"", ""label"": ""TREATMENT"", ""score"": 0.997449, ""start"": 105, ""end"": 114}]"
153,utt_id_train_000154,VietMed_011,7.0,0.0,giảm cái bệnh tình của mình thì đây cũng như là một cái lời khẳng định cho cái tác dụng của sản phẩm của chúng tôi vừa giới thiệu tới ông và trong thời tiết,1,"[{""text"": ""ông"", ""label"": ""GENDER"", ""score"": 0.971974, ""start"": 134, ""end"": 137}]"
154,utt_id_train_000155,VietMed_011,6.0,0.0,mà cũng có một vài các cái điều mà chúng tôi muốn chia sẻ thứ nhất là để cùng cùng mình mình cùng hiểu cái vấn đề và,2,"[{""text"": ""một vài"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996392, ""start"": 11, ""end"": 18}, {""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996344, ""start"": 58, ""end"": 66}]"
155,utt_id_train_000156,VietMed_011,5.0,0.0,nhất là chúng ta có thể làm một số các cái động tác vươn vai nho nhỏ thì chính những cái động tác như vậy cũng là những,2,"[{""text"": ""vươn vai"", ""label"": ""PERSONALCARE"", ""score"": 0.985658, ""start"": 52, ""end"": 60}, {""text"": ""nho"", ""label"": ""FOODDRINK"", ""score"": 0.955236, ""start"": 61, ""end"": 64}]"
156,utt_id_train_000157,VietMed_011,5.0,0.0,trạng ở trong người là hàn chẳng hạn thì rõ ràng khi mà gặp cái thời tiết lạnh thì ở bên trong lạnh ở bên ngoài lạnh nó,1,"[{""text"": ""bên ngoài"", ""label"": ""LOCATION"", ""score"": 0.981841, ""start"": 102, ""end"": 111}]"
157,utt_id_train_000158,VietMed_011,5.0,0.0,bao nhiêu tuổi và sau khi đi bộ đội về thì ạ lâu nay thì bác còn làm,2,"[{""text"": ""đi bộ"", ""label"": ""PERSONALCARE"", ""score"": 0.989195, ""start"": 26, ""end"": 31}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995402, ""start"": 57, ""end"": 60}]"
158,utt_id_train_000159,VietMed_011,5.0,0.0,nhiều người gặp đấy là bệnh viêm cột sống dính khớp và trong trường hợp này của anh thì chúng tôi nghi rằng là anh,3,"[{""text"": ""bệnh viêm cột sống dính khớp"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996606, ""start"": 23, ""end"": 51}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.980292, ""start"": 80, ""end"": 83}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.978156, ""start"": 111, ""end"": 114}]"
159,utt_id_train_000160,VietMed_011,6.0,0.0,nghĩa là chúng tôi vẫn hay khuyên là gì ạ chúng ta có thể sau một thời gian ba mươi phút một tiếng chúng ta sẽ dậy đi vệ,3,"[{""text"": ""thời gian"", ""label"": ""DATETIME"", ""score"": 0.996028, ""start"": 66, ""end"": 75}, {""text"": ""ba mươi phút"", ""label"": ""DATETIME"", ""score"": 0.995249, ""start"": 76, ""end"": 88}, {""text"": ""một tiếng"", ""label"": ""DATETIME"", ""score"": 0.995506, ""start"": 89, ""end"": 98}]"
160,utt_id_train_000161,VietMed_011,5.0,0.0,người bệnh đấy là gì ạ chúng ta phải làm sao để làm giảm thiểu tối đa những cái tác động của cái việc mà thời tiết lạnh,2,"[{""text"": ""giảm thiểu"", ""label"": ""PREVENTIVEMED"", ""score"": 0.99236, ""start"": 52, ""end"": 62}, {""text"": ""tối"", ""label"": ""DATETIME"", ""score"": 0.988061, ""start"": 63, ""end"": 66}]"
161,utt_id_train_000162,VietMed_011,7.0,0.0,câu hỏi của bác trước hết thì chúng ta sẽ chia sẻ một vài các cái lời khuyên và phân tích về cái vấn đề sức khỏe của,3,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996411, ""start"": 12, ""end"": 15}, {""text"": ""một vài"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996431, ""start"": 50, ""end"": 57}, {""text"": ""phân tích"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.785762, ""start"": 80, ""end"": 89}]"
162,utt_id_train_000163,VietMed_011,6.0,0.142857,cái tuyến thuộc vào cái thận thôi nhưng mà toàn cái thận nó cũng có thể bị suy nghĩa là sau này nó sẽ,2,"[{""text"": ""thận"", ""label"": ""ORGAN"", ""score"": 0.997735, ""start"": 24, ""end"": 28}, {""text"": ""thận"", ""label"": ""ORGAN"", ""score"": 0.998084, ""start"": 52, ""end"": 56}]"
163,utt_id_train_000164,VietMed_011,7.0,0.0,lại gì nhiều nữa cái cái việc này cũng rất là là là quan trọng thế và cái cái,0,[]
164,utt_id_train_000165,VietMed_011,7.0,0.0,bác thì cũng sẽ cân nhắc cái việc điều trị cho nó phù hợp tránh cái tình trạng là là mình không có hình dung được cái,2,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995783, ""start"": 0, ""end"": 3}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998393, ""start"": 34, ""end"": 42}]"
165,utt_id_train_000166,VietMed_011,6.0,0.0,tay đau chân mà lại đau ở cái gót chân cơ thì bản thân cái tư thế vận động của chúng ta cũng như là cái sinh hoạt hàng,4,"[{""text"": ""tay"", ""label"": ""ORGAN"", ""score"": 0.993631, ""start"": 0, ""end"": 3}, {""text"": ""đau chân"", ""label"": ""DISEASESYMTOM"", ""score"": 0.99532, ""start"": 4, ""end"": 12}, {""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998411, ""start"": 20, ""end"": 23}, {""text"": ""gót chân"", ""label"": ""ORGAN"", ""score"": 0.994637, ""start"": 30, ""end"": 38}]"
166,utt_id_train_000167,VietMed_011,5.0,0.0,phương tức là những cái bài thuốc mà đã được tích lũy để chuyên điều trị cho các cái bệnh lý mà đau nhức xương khớp thoái,5,"[{""text"": ""thuốc"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.99664, ""start"": 28, ""end"": 33}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998448, ""start"": 64, ""end"": 72}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998573, ""start"": 85, ""end"": 92}, {""text"": ""đau nhức"", ""label"": ""DISEASESYMTOM"", ""score"": 0.99887, ""start"": 96, ""end"": 104}, {""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.99741, ""start"": 105, ""end"": 115}]"
167,utt_id_train_000168,VietMed_011,5.0,0.0,những cái câu chuyện tiếp theo mà chúng tôi cũng muốn cảnh báo trước để thứ nhất là các quý vị khán giả cũng như là của,3,"[{""text"": ""cảnh báo"", ""label"": ""PREVENTIVEMED"", ""score"": 0.990304, ""start"": 54, ""end"": 62}, {""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996308, ""start"": 72, ""end"": 80}, {""text"": ""khán giả"", ""label"": ""OCCUPATION"", ""score"": 0.993129, ""start"": 95, ""end"": 103}]"
168,utt_id_train_000169,VietMed_011,6.0,0.0,đang bị vôi hóa đốt sống lưng cũng như là lồng ngực của bác cũng đang có một vài vấn đề đúng không ạ,4,"[{""text"": ""lưng"", ""label"": ""ORGAN"", ""score"": 0.99624, ""start"": 25, ""end"": 29}, {""text"": ""ngực"", ""label"": ""ORGAN"", ""score"": 0.988573, ""start"": 47, ""end"": 51}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996056, ""start"": 56, ""end"": 59}, {""text"": ""một vài"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996421, ""start"": 73, ""end"": 80}]"
169,utt_id_train_000170,VietMed_011,6.0,0.0,bảo vệ được các cái phần cơ thể đặc biệt là các cái khớp của chúng ta và cái thứ hai nữa là chúng ta nên có cái chế độ,3,"[{""text"": ""cơ thể"", ""label"": ""ORGAN"", ""score"": 0.996941, ""start"": 25, ""end"": 31}, {""text"": ""các cái khớp"", ""label"": ""ORGAN"", ""score"": 0.995903, ""start"": 44, ""end"": 56}, {""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995602, ""start"": 73, ""end"": 84}]"
170,utt_id_train_000171,VietMed_011,6.0,0.0,có những cái biến chứng của cái việc sử dụng chống viêm corticoid rồi đó là chảy máu dạ dày đó là viêm loét dạ dày,7,"[{""text"": ""biến chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998699, ""start"": 13, ""end"": 23}, {""text"": ""viêm"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996182, ""start"": 51, ""end"": 55}, {""text"": ""corticoid"", ""label"": ""DRUGCHEMICAL"", ""score"": 0.972214, ""start"": 56, ""end"": 65}, {""text"": ""chảy máu"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998737, ""start"": 76, ""end"": 84}, {""text"": ""dạ dày"", ""label"": ""ORGAN"", ""score"": 0.997031, ""start"": 85, ""end"": 91}, {""text"": ""viêm loét"", ""label"": ""DISEASESYMTOM"", ""score"": 0.99866, ""start"": 98, ""end"": 107}, {""text"": ""dạ dày"", ""label"": ""ORGAN"", ""score"": 0.996363, ""start"": 108, ""end"": 114}]"
171,utt_id_train_000172,VietMed_011,5.0,0.0,bản và rất là quan trọng và cái thứ hai nó cũng giống như một số các bệnh nhân lúc nãy chúng tôi tư vấn là gì ạ chúng,3,"[{""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996076, ""start"": 28, ""end"": 39}, {""text"": ""bệnh nhân"", ""label"": ""OCCUPATION"", ""score"": 0.993888, ""start"": 69, ""end"": 78}, {""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.992965, ""start"": 97, ""end"": 103}]"
172,utt_id_train_000173,VietMed_011,8.0,0.0,theo như bộ phận tiếp nhận của chúng tôi vừa mới chia sẻ thì có vẻ là anh bị thoái hóa đốt sống đúng không ạ vâng vậy,2,"[{""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.97952, ""start"": 70, ""end"": 73}, {""text"": ""thoái hóa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998256, ""start"": 77, ""end"": 86}]"
173,utt_id_train_000174,VietMed_011,6.0,0.0,đấy thì cái câu chuyện là gì ạ đạp xe ở trong nhà nó rất là an toàn nhưng mà đạp xe ra ngoài thì nó lại rất nhiều chuyện,2,"[{""text"": ""nhà"", ""label"": ""LOCATION"", ""score"": 0.966828, ""start"": 46, ""end"": 49}, {""text"": ""rất nhiều"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.993856, ""start"": 104, ""end"": 113}]"
174,utt_id_train_000175,VietMed_011,6.0,0.0,của bác rất tốt nhưng nếu bác ngã một cái thì có khi tất cả nó lại quay trở lại với vạch xuất phát thì cái điều đấy,2,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996283, ""start"": 4, ""end"": 7}, {""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.996009, ""start"": 26, ""end"": 29}]"
175,utt_id_train_000176,VietMed_011,7.0,0.0,còn phục hồi sụn khớp thoái hóa hiệu quả cứ mười người dùng thì chín người thấy hiệu quả,2,"[{""text"": ""phục hồi"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.980375, ""start"": 4, ""end"": 12}, {""text"": ""sụn khớp thoái"", ""label"": ""DISEASESYMTOM"", ""score"": 0.997224, ""start"": 13, ""end"": 27}]"
176,utt_id_train_000177,VietMed_011,7.0,0.0,biểu hiện của cái bệnh lý thoái hóa khớp và thoái hóa cột sống ở trong trường hợp này chúng ta thấy cái mô tả của quý khán,3,"[{""text"": ""bệnh lý thoái hóa"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998212, ""start"": 18, ""end"": 35}, {""text"": ""khớp"", ""label"": ""ORGAN"", ""score"": 0.952068, ""start"": 36, ""end"": 40}, {""text"": ""thoái hóa cột sống"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998504, ""start"": 44, ""end"": 62}]"
177,utt_id_train_000178,VietMed_011,6.0,0.066667,dày đó là đã phải cắt dạ dày thậm chí bây giờ lại tiếp tục viêm loét ở cái miệng nối như vậy thì rõ ràng là cái vấn đề này,4,"[{""text"": ""dạ dày"", ""label"": ""ORGAN"", ""score"": 0.997664, ""start"": 22, ""end"": 28}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996418, ""start"": 38, ""end"": 45}, {""text"": ""viêm loét"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998528, ""start"": 59, ""end"": 68}, {""text"": ""miệng"", ""label"": ""ORGAN"", ""score"": 0.998081, ""start"": 75, ""end"": 80}]"
178,utt_id_train_000179,VietMed_011,5.0,0.0,hai tay thế trong trường hợp như thế này chúng ta cũng phải cần phải phân biệt rõ là các cái vùng mà cột sống cổ,2,"[{""text"": ""tay"", ""label"": ""ORGAN"", ""score"": 0.991682, ""start"": 4, ""end"": 7}, {""text"": ""cột sống"", ""label"": ""ORGAN"", ""score"": 0.996953, ""start"": 101, ""end"": 109}]"
179,utt_id_train_000180,VietMed_011,1.0,0.0,không,0,[]
180,utt_id_train_000181,VietMed_011,6.0,0.285714,vên vai này có thể là uống nước này vân vân hoặc thậm chí có những người không rồi được khỏi vị trí thì ít nhất là nó,1,"[{""text"": ""vai"", ""label"": ""ORGAN"", ""score"": 0.99737, ""start"": 4, ""end"": 7}]"
181,utt_id_train_000182,VietMed_011,5.0,0.3,ta phải tìm ra cái chẩn đoán chính xác và cuối cùng cho cho anh để có một cái phác đồ điện thoại,3,"[{""text"": ""chẩn đoán"", ""label"": ""DIAGNOSTICS"", ""score"": 0.985866, ""start"": 19, ""end"": 28}, {""text"": ""anh"", ""label"": ""GENDER"", ""score"": 0.981139, ""start"": 60, ""end"": 63}, {""text"": ""phác đồ điện"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.947564, ""start"": 78, ""end"": 90}]"
182,utt_id_train_000183,VietMed_011,7.0,0.0,tiết và phải khắc phục như thế nào để cái tình trạng đau xương khớp nó không bị tái đi tái lại nhiều lần và bây giờ thì ở thông qua số điện thoại không vay,3,"[{""text"": ""đau"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998371, ""start"": 53, ""end"": 56}, {""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.997569, ""start"": 57, ""end"": 67}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996598, ""start"": 108, ""end"": 115}]"
183,utt_id_train_000184,VietMed_011,6.0,0.0,trước và chúng ta sẽ phải đương đầu với nó cái vấn đề xương khớp của chúng ta bây giờ khi nó bị loãng xương cho nên nó,3,"[{""text"": ""xương khớp"", ""label"": ""ORGAN"", ""score"": 0.99756, ""start"": 54, ""end"": 64}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996544, ""start"": 78, ""end"": 85}, {""text"": ""loãng xương"", ""label"": ""DISEASESYMTOM"", ""score"": 0.99767, ""start"": 96, ""end"": 107}]"
184,utt_id_train_000185,VietMed_011,5.0,0.0,cái bằng chứng để khẳng định được là mình bị cái nhóm bệnh lý này hay không bởi vì sao cái nhóm bệnh lý cột sống này,3,"[{""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998561, ""start"": 54, ""end"": 61}, {""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998238, ""start"": 96, ""end"": 103}, {""text"": ""cột sống"", ""label"": ""ORGAN"", ""score"": 0.99734, ""start"": 104, ""end"": 112}]"
185,utt_id_train_000186,VietMed_011,5.0,0.0,chính xác cũng rất là quan trọng để chúng ta có cái định hướng cũng như là có cái phác đồ điều trị một cách phù hợp,2,"[{""text"": ""phác đồ"", ""label"": ""MEDDEVICETECHNIQUE"", ""score"": 0.985363, ""start"": 82, ""end"": 89}, {""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.997417, ""start"": 90, ""end"": 98}]"
186,utt_id_train_000187,VietMed_011,5.0,0.230769,người không biết tới lại có những cái cách điều trị khác nhau cũng như là có thể nói là triệu,1,"[{""text"": ""điều trị"", ""label"": ""TREATMENT"", ""score"": 0.998447, ""start"": 43, ""end"": 51}]"
187,utt_id_train_000188,VietMed_011,5.0,0.0,động một cách trực tiếp chúng ta cần nhớ rằng là những người làm việc văn phòng mặc dù là không phải là gặp mưa gặp nắng,1,"[{""text"": ""người làm việc văn phòng"", ""label"": ""OCCUPATION"", ""score"": 0.948477, ""start"": 55, ""end"": 79}]"
188,utt_id_train_000189,VietMed_011,7.0,0.0,là chúng tôi cũng sẽ tư vấn thêm một chút là như này này có hai cái câu chuyện giống như lúc nãy chúng tôi nói câu chuyện thứ nhất là nó bị tai biến,3,"[{""text"": ""tư vấn"", ""label"": ""PERSONALCARE"", ""score"": 0.993459, ""start"": 21, ""end"": 27}, {""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996229, ""start"": 122, ""end"": 130}, {""text"": ""tai biến"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998528, ""start"": 140, ""end"": 148}]"
189,utt_id_train_000190,VietMed_011,5.0,0.333333,ta hay không bởi vì sao bởi vì đối với cái thoái hóa cột sống của chúng ta thông tin là gì,1,"[{""text"": ""thoái hóa cột sống"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998812, ""start"": 43, ""end"": 61}]"
190,utt_id_train_000191,VietMed_011,6.0,0.074074,rằng là chúng ta làm thế nào để phòng tránh làm thế nào để cải thiện được các cái vấn đề của chúng ta thì trong cái tế bào,3,"[{""text"": ""phòng tránh"", ""label"": ""PREVENTIVEMED"", ""score"": 0.992646, ""start"": 32, ""end"": 43}, {""text"": ""cải thiện"", ""label"": ""TREATMENT"", ""score"": 0.997206, ""start"": 59, ""end"": 68}, {""text"": ""tế bào"", ""label"": ""ORGAN"", ""score"": 0.997792, ""start"": 116, ""end"": 122}]"
191,utt_id_train_000192,VietMed_011,5.0,0.0,dạ vâng và cái việc mà bác nói khó như này nó đã có lâu chưa ạ,1,"[{""text"": ""bác"", ""label"": ""AGE"", ""score"": 0.995735, ""start"": 23, ""end"": 26}]"
192,utt_id_train_000193,VietMed_011,6.0,0.230769,bệnh lý của mình để thứ nhất là kiểm soát được bệnh và cái thứ hai nữa là phòng tránh những cái biến chứng và một là khi,6,"[{""text"": ""bệnh lý"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998752, ""start"": 0, ""end"": 7}, {""text"": ""thứ nhất"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.996374, ""start"": 20, ""end"": 28}, {""text"": ""kiểm soát"", ""label"": ""PREVENTIVEMED"", ""score"": 0.99481, ""start"": 32, ""end"": 41}, {""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.99642, ""start"": 55, ""end"": 66}, {""text"": ""phòng tránh"", ""label"": ""PREVENTIVEMED"", ""score"": 0.994348, ""start"": 74, ""end"": 85}, {""text"": ""biến chứng"", ""label"": ""DISEASESYMTOM"", ""score"": 0.998921, ""start"": 96, ""end"": 106}]"
193,utt_id_train_000194,VietMed_011,6.0,0.0,với cột sống ngực đâu bởi vì là sao bây giờ nó đã có những cái câu chuyện là tê liên quan đến cả tay nữa thậm chí là cả,5,"[{""text"": ""cột sống"", ""label"": ""ORGAN"", ""score"": 0.997173, ""start"": 4, ""end"": 12}, {""text"": ""ngực"", ""label"": ""ORGAN"", ""score"": 0.992085, ""start"": 13, ""end"": 17}, {""text"": ""bây giờ"", ""label"": ""DATETIME"", ""score"": 0.996556, ""start"": 36, ""end"": 43}, {""text"": ""tê"", ""label"": ""DISEASESYMTOM"", ""score"": 0.996991, ""start"": 77, ""end"": 79}, {""text"": ""tay"", ""label"": ""ORGAN"", ""score"": 0.99653, ""start"": 97, ""end"": 100}]"
194,utt_id_train_000195,VietMed_011,7.0,0.0,bởi vì chúng ta cũng nhận thấy rằng là có nhiều vấn đề chứ không phải là một vấn đề và cái thứ hai nữa là thực sự là,1,"[{""text"": ""cái thứ hai"", ""label"": ""UNITCALIBRATOR"", ""score"": 0.995597, ""start"": 87, ""end"": 98}]"
195,utt_id_train_000196,VietMed_011,6.0,0.0,là chúng ta không bị làm sao cả đấy cái chuyện này nó hết sức là rõ ràng vì sao sau khi mà đi đi thăm khám rất là nhiều,1,"[{""text"": ""thăm khám"", ""label"": ""TREATMENT"", ""score"": 0.996831, ""start"": 97, ""end"": 106}]"
196,utt_id_train_000197,VietMed_011,6.0,0.0,phổ biến đặc biệt là khi thay đổi thời tiết thì với cái cơ địa của những người ví dụ như có những người là cái cái thể,1,"[{""text"": ""cơ địa"", ""label"": ""ORGAN"", ""score"": 0.997473, ""start"": 56, ""end"": 62}]"
